Cu_Content_at%,Temperature_C,Hardness_HV
74,970,167.81936700272308
75,970,166.67234731412216
76,970,165.41291063907056
77,970,164.0444783185199
78,970,162.5721363104663
79,970,161.002568126354
80,970,159.34395017730938
81,970,157.60581227221724
82,970,155.79886714465948
83,970,153.93481386788943
84,970,152.0261208074603
85,970,114.33579433054882
86,970,112.37713982084148
87,970,110.4135216308824
88,970,108.45812844418069
89,970,106.5237501320571
90,970,104.62257159968075
91,970,102.76598835450514
92,970,100.9644476368731
93,970,99.22731796929813
94,970,97.56278895180793
95,970,95.97780209911315
96,970,94.47801252194597
97,970,93.06778033598943
98,970,91.75018986786085
99,970,90.52709404224797
100,970,89.39918079375408
0,980,65.43826448144368
1,980,67.95164580244243
2,980,70.48144686044185
3,980,73.01455353303481
4,980,75.53745016278114
5,980,78.03640035173666
6,980,80.49763675006638
7,980,82.9075558667503
8,980,85.25291370278572
9,980,87.52101789957304
10,980,89.69991211339075
11,980,91.77854847255493
12,980,93.74694424394738
13,980,95.59631922246763
14,980,97.3192108487552
15,980,98.90956464156503
16,980,100.36279818259644
17,980,101.67583759203691
18,980,102.84712615960561
19,980,103.87660552469544
20,980,111.8656705066459
21,980,112.6170993495006
22,980,113.2349617438234
23,980,113.72450750272243
24,980,114.09203918466197
25,980,114.34477225995334
26,980,114.49068660289635
27,980,114.53837315336334
28,980,114.4968795303015
29,980,114.3755581994099
30,980,114.18392050630072
31,980,113.93149949662674
32,980,113.6277239710858
33,980,113.28180568388035
34,980,112.90264100838493
35,980,112.49872778541716
36,980,112.07809746058382
37,980,111.64826203093855
38,980,111.21617478040147
39,980,110.78820330953931
40,980,131.670112977771
41,980,131.26705859134762
42,980,130.88358200140732
43,980,130.5236132315418
44,980,130.1904728372417
45,980,129.886873408574
46,980,129.61491845515314
47,980,129.3760973459461
48,980,129.17127549731492
49,980,129.00067958764475
50,980,128.86387819842616
51,980,128.75975890908177
52,980,128.68650347356254
53,980,128.64156324772432
54,980,128.6216374858089
55,980,128.6226574528577
56,980,128.63977948287447
57,980,128.66739013128978
58,980,128.69912641330586
59,980,128.7279137838736
60,980,171.3460240061785
61,980,171.34515438855712
62,980,171.31652906855427
63,980,171.25102211927822
64,980,171.13930128604258
65,980,170.97199017431385
66,980,170.73984575007808
67,980,170.4339471284381
68,980,170.04589086134678
69,980,169.5679873324242
70,980,168.99345246081424
71,980,168.31658873345776
72,980,167.53294964227666
73,980,166.63948190459638
74,980,165.63464038495638
75,980,164.5184713959522
76,980,163.29266100578235
77,980,161.9605460821893
78,980,160.52708701041885
79,980,158.99880228542972
80,980,157.3836664420384
81,980,155.69097399730978
82,980,153.93117318649138
83,980,152.1156742316886
84,980,150.2566376534123
85,980,112.86674869048949
86,980,110.95898421551288
87,980,109.0463786139866
88,980,107.1417949396637
89,980,105.25770728081687
90,980,103.40599969623469
91,980,101.59778633728911
92,980,99.84325650103992
93,980,98.15154740035553
94,980,96.53064643331848
95,980,94.98732372803065
96,980,93.52709477004265
97,980,92.15421202339782
98,980,90.87168366241791
99,980,89.68131686291714
100,980,88.5837825743329
0,990,64.32378647307895
1,990,66.77761818064788
2,990,69.24746422046647
3,990,71.72053425896345
4,990,74.18364634146988
5,990,76.62340322291527
6,990,79.02637747054314
7,990,81.3793014647235
8,990,83.66925820195414
9,990,85.88386869908585
10,990,88.01147181557542
11,990,90.0412924526627
12,990,91.9635943517884
13,990,93.76981409188838
14,990,95.45267336484922
15,990,97.00626717510049
16,990,98.42612624465244
17,990,99.7092525880555
18,990,100.8541279303427
19,990,101.86069535183542
20,990,109.780315233661
21,990,110.51569722477315
22,990,111.12081053471772
23,990,111.60077535825532
24,990,111.96173864312738
25,990,112.21073770904844
26,990,112.35555540651984
27,990,112.4045705643527
28,990,112.3666074149865
29,990,112.25078751091944
30,990,112.06638736180378
31,990,111.82270464155653
32,990,111.52893535295681
33,990,111.19406381118543
34,990,110.82676673737575
35,990,110.43533215990794
36,990,110.02759322729027
37,990,109.61087646470826
38,990,109.19196347889034
39,990,108.7770646537851
40,990,129.52180300158022
41,990,129.131206055907
42,990,128.75970352919938
43,990,128.41112841242082
44,990,128.08871927625495
45,990,127.79512173668117
46,990,127.53238736747657
47,990,127.30196876495732
48,990,127.10470997827935
49,990,126.94083208911853
50,990,126.80991433072636
51,990,126.71087174828739
52,990,126.64193098840752
53,990,126.60060633319068
54,990,126.58367853258184
55,990,126.58717930904646
56,990,126.60638458712786
57,990,126.63581951869679
58,990,126.66927822160999
59,990,126.6998608219579
60,990,169.02002989377286
61,990,169.02168773957905
62,990,168.99627517373727
63,990,168.93489158929358
64,990,168.8284351457508
65,990,168.66776095258123
66,990,168.44385418709396
67,990,168.1480142218247
68,990,167.77204509059774
69,990,167.3084470343382
70,990,166.7506034717431
71,990,166.09295756185185
72,990,165.33117258126202
73,990,164.4622706331169
74,990,163.48474473148636
75,990,162.39864004550392
76,990,161.2056010141959
77,990,159.9088821177467
78,990,158.51332126905405
79,990,157.02527602086266
80,990,155.45252401602283
81,990,153.80413028915552
82,990,152.0902851076608
83,990,150.32211697425655
84,990,148.51148616513242
85,990,111.42076471945282
86,990,109.56260910968462
87,990,107.69973190120709
88,990,105.84467855784459
89,990,104.00961518153298
90,990,102.20613241260392
91,990,100.44506999305423
92,990,98.73636564530293
93,990,97.08893098362887
94,990,95.51055619655332
95,990,94.00784425711967
96,990,92.58617447305517
97,990,91.24969431469177
98,990,90.00133768426258
99,990,88.84286713825199
100,990,87.77493706029682
0,1000,63.23188700718891
1,1000,65.62761469643428
2,1000,68.03896132265729
3,1000,70.4534523467477
4,1000,72.85823127765698
5,1000,75.240231649474
6,1000,77.58635755393829
7,1000,79.88366895011569
8,1000,82.11956775645679
9,1000,84.28198062799535
10,1000,86.35953433877401
11,1000,88.3417198281689
12,1000,90.2190412267011
13,1000,91.98314654492583
14,1000,93.62693717679736
15,1000,95.14465392160528
16,1000,96.5319378482266
17,1000,97.78586499173632
18,1000,98.90495456350988
19,1000,99.88915104922052
20,1000,107.7397812420659
21,1000,108.45948788952872
22,1000,109.05214220102195
23,1000,109.52273795324712
24,1000,109.87727032526513
25,1000,110.12260288474775
26,1000,110.26632632293273
27,1000,110.31661259461076
28,1000,110.2820680611461
29,1000,110.1715890631033
30,1000,109.99422307229531
31,1000,109.75903820225216
32,1000,109.47500340563535
33,1000,109.15088117409351
34,1000,108.79513399975193
35,1000,108.41584527884096
36,1000,108.02065475874309
37,1000,107.61670807209251
38,1000,107.21061938715093
39,1000,106.80844575294087
40,1000,127.41567134898447
41,1000,127.0371995786654
42,1000,126.6773507844279
43,1000,126.33986332035137
44,1000,126.02789579652429
45,1000,125.74402850843485
46,1000,125.49026237632309
47,1000,125.26801413177436
48,1000,125.07810698429662
49,1000,124.92075655703981
50,1000,124.7955524720234
51,1000,124.7014365620618
52,1000,124.63667925801222
53,1000,124.5988562145721
54,1000,124.58482766525343
55,1000,124.59072330964318
56,1000,124.61193571012325
57,1000,124.64312519304629
58,1000,124.67823910004515
59,1000,124.7105479157041
60,1000,166.73270031376563
61,1000,166.73679852961703
62,1000,166.71449470466547
63,1000,166.65710798872573
64,1000,166.55576126654313
65,1000,166.40153543574172
66,1000,166.1856382503958
67,1000,165.89958390229856
68,1000,165.53537878440022
69,1000,165.08570830733726
70,1000,164.54411925378105
71,1000,163.90519198166322
72,1000,163.16469684166367
73,1000,162.319729461461
74,1000,161.36882006274033
75,1000,160.31201269940522
76,1000,159.15091120913786
77,1000,157.8886897187205
78,1000,156.53006669255592
79,1000,155.08124271485215
80,1000,153.54980339777345
81,1000,151.94458995943845
82,1000,150.27554106864866
83,1000,148.55351046441086
84,1000,146.79006559165222
85,1000,109.99727302280178
86,1000,108.18747674090781
87,1000,106.373075436992
88,1000,104.56630482627327
89,1000,102.77903062856038
90,1000,101.02255731025559
91,1000,99.3074569791722
92,1000,97.64342199448842
93,1000,96.03914394194268
94,1000,94.50222066961629
95,1000,93.03909212256735
96,1000,91.65500479294207
97,1000,90.35400374966504
98,1000,89.13895045666517
99,1000,88.0115639527522
100,1000,86.97248246477332
