Cu_Content_at%,Temperature_C,Nanoindentation_Hardness_GPa
49,970,9.072474997888474
50,970,9.371284751492041
51,970,9.670794381687
52,970,9.964264979227474
53,970,10.24517973973892
54,970,10.507534787867655
55,970,10.746096169267721
56,970,10.956608893000004
57,970,11.135946792519043
58,970,11.282195529709302
59,970,11.394665078805907
60,970,11.473832252179697
61,970,11.521218010695257
62,970,14.075708182432024
63,970,14.067329557523308
64,970,14.0359959288343
65,970,13.985240348740053
66,970,13.918450567507318
67,970,13.838624267078398
68,970,13.748159328744716
69,970,13.648692061312277
70,970,13.540993213274007
71,970,13.424927892886739
72,970,13.299481455678878
73,970,13.162849244103617
74,970,13.012584039640451
75,970,12.845791464559204
76,970,12.659360574000512
77,970,12.45021469431051
78,970,12.215566324512064
79,970,11.953159698392692
80,970,11.66148541460567
81,970,11.339953326351976
82,970,10.98901252455093
83,970,8.741210579383441
84,970,8.337188012662262
85,970,7.911608016689456
86,970,7.469025459602671
87,970,7.0147029708131505
88,970,6.554385149700433
89,970,6.094044486263741
90,970,5.639614269928391
91,970,5.196724494062522
92,970,4.770456503686637
93,970,4.36513091418915
94,970,3.984141252342434
95,970,3.629843021608705
96,970,3.3035047797101775
97,970,3.0053249553776293
98,970,2.734517396852514
99,970,2.489480158403346
100,970,2.26828518124565
0,980,3.4355967131834584
1,980,3.7691714970835712
2,980,4.113169121768959
3,980,4.4633637928604335
4,980,4.8157881430313125
5,980,5.166883503090998
6,980,5.51364341925119
7,980,5.853718136470643
8,980,6.185471715317861
9,980,6.507988536499217
10,980,6.821029772249881
11,980,7.124943883300695
12,980,7.420538319846947
13,980,7.708922216645075
14,980,7.9913318225258685
15,980,8.268951570576165
16,980,8.542744000600335
17,980,8.813301167672345
18,980,9.080728743587363
19,980,9.34457183079944
20,980,9.603788699732865
21,980,9.856775410084737
22,980,7.32244079460574
23,980,7.556327795995447
24,980,7.776773882025463
25,980,7.981100436040007
26,980,8.166818818031262
27,980,8.33183936493087
28,980,8.474669048111185
29,980,8.59458387630556
30,980,8.691763409513555
31,980,8.767376862188991
32,980,8.823613096662452
33,980,8.863650168958962
34,980,8.891563782354924
35,980,8.912177800304669
36,980,8.930863632913425
37,980,8.953298609943271
38,980,8.98519617962995
39,980,9.032022751840806
40,980,9.098717106967321
41,980,9.189428442362495
42,980,9.307288308183052
43,980,9.454229935683967
44,980,7.579699215264643
45,980,7.785264988753401
46,980,8.017632572752023
47,980,8.273393750379576
48,980,8.548009097887725
49,980,8.836014693672265
50,980,9.131275221590837
51,980,9.427269433607863
52,980,9.717392045374114
53,980,9.995255186807869
54,980,10.254972579333359
55,980,10.49141066284935
56,980,10.700392888474688
57,980,10.878846209721662
58,980,11.024882276275266
59,980,11.137809751582394
60,980,11.218078300490287
61,980,11.267158875154951
62,980,13.801702050511437
63,980,13.795986092883886
64,980,13.76766898672432
65,980,13.72019363927583
66,980,13.656862829656152
67,980,13.580600126691731
68,980,13.49374499149987
69,980,13.397894691205403
70,980,13.293802621155459
71,980,13.181339021244536
72,980,13.059516103748603
73,980,12.926575533683755
74,980,12.78013227283607
75,980,12.617365260278413
76,980,12.435242475323326
77,980,12.23076579445249
78,980,12.001219842533141
79,980,11.744408822893323
80,980,11.458866100091376
81,980,11.144023049786162
82,980,10.800326268718129
83,980,8.576628822311912
84,980,8.180851590829846
85,980,7.763914722120122
86,980,7.330276461358837
87,980,6.885086959880455
88,980,6.43396783844843
89,980,5.982764099873123
90,980,5.537283301351582
91,980,5.1030376124687535
92,980,4.685004132637447
93,980,4.287417652900871
94,980,3.913608021761561
95,980,3.5658915927563473
96,980,3.245523193836456
97,980,2.9527122690752186
98,980,2.686706134785893
99,980,2.4459545685196455
100,980,2.2285883248248424
0,990,3.38388144940883
1,990,3.71071113595581
2,990,4.047705930693316
3,990,4.390729395721123
4,990,4.735895414396654
5,990,5.07971540758713
6,990,5.41923871433976
7,990,5.752154914323551
8,990,6.076849984839477
9,990,6.392413123156635
10,990,6.698594788726756
11,990,6.995719910229496
12,990,7.284563243306036
13,990,7.566196411204764
14,990,7.841818062536304
15,990,8.112579718245419
16,990,8.379420179200812
17,990,8.64292080441934
18,990,8.903192580903236
19,990,9.159803776032211
20,990,9.41175422757676
21,990,9.657499159972511
22,990,7.140522022865653
23,990,7.36745244948332
24,990,7.581222250355497
25,990,7.779249602099714
26,990,7.959139445080398
27,990,8.118886713417595
28,990,8.257068484071043
29,990,8.373011492454872
30,990,8.466922706944997
31,990,8.539972713849835
32,990,8.594324415705701
33,990,8.633102822141844
34,990,8.660305312695545
35,990,8.68065545174474
36,990,8.699407006261616
37,990,8.722108033111917
38,990,8.754337560519119
39,990,8.80142931784441
40,990,8.868198042786823
41,990,8.958684041218813
42,990,9.075930874564753
43,990,9.221809343283098
44,990,7.363815085367047
45,990,7.567347261941688
46,990,7.797222145449174
47,990,8.050088177120259
48,990,8.321488453986849
49,990,8.606062878996008
50,990,8.897795586675482
51,990,9.190293941759567
52,990,9.477083562014665
53,990,9.75190288753095
54,990,10.008980866859464
55,990,10.243282356362297
56,990,10.450707774284751
57,990,10.628236300337864
58,990,10.774005300395936
59,990,10.887322479890425
60,990,10.968611296814023
61,990,11.019294150850708
62,990,13.53378823239278
63,990,13.530625437679848
64,990,13.505210238586256
65,990,13.460897685573881
66,990,13.400907720828386
67,990,13.328091645721063
68,990,13.244731944557595
69,990,13.152387797889563
70,990,13.051795661918025
71,990,12.942830764521233
72,990,12.824531494077192
73,990,12.6951846769427
74,990,12.552465901870281
75,990,12.393625594055198
76,990,12.215708682681944
77,990,12.015793620556355
78,990,11.791235330362802
79,990,11.539896439950091
80,990,11.260351938180136
81,990,10.952054080914188
82,990,10.615446893126322
83,990,8.415689453089374
84,990,8.02798410603474
85,990,7.619509608020526
86,990,7.194629703398939
87,990,6.7583845511813765
88,990,6.316275514371124
89,990,5.874022921315052
90,990,5.437311352467938
91,990,5.011537706088885
92,990,4.601577051916641
93,990,4.211580123060326
94,990,3.8448143210740913
95,990,3.5035574929440454
96,990,3.1890507755282265
97,990,2.9015140831814747
98,990,2.6402271309382996
99,990,2.403689929554754
100,990,2.190090391527611
0,1000,3.333099505216189
1,1000,3.653332911574782
2,1000,3.983480696149152
3,1000,4.319493846556662
4,1000,4.657565801518464
5,1000,4.994276668398173
6,1000,5.32673053537885
7,1000,5.652655677526231
8,1000,5.9704597685039715
9,1000,6.27923700338777
10,1000,6.57872766327546
11,1000,6.869233955960819
12,1000,7.151498931024058
13,1000,7.426557750354836
14,1000,7.695572450095412
15,1000,7.959662440521338
16,1000,8.219743283717998
17,1000,8.476385743486205
18,1000,8.729705749835354
19,1000,8.979293846086199
20,1000,9.224190021677275
21,1000,9.462906749035954
22,1000,6.963499737459198
23,1000,7.183682605611358
24,1000,7.390978573594218
25,1000,7.582899590052062
26,1000,7.757141218516143
27,1000,7.911780252169164
28,1000,8.045461503024166
29,1000,8.157560563011117
30,1000,8.248310547758622
31,1000,8.318882840910138
32,1000,8.371414538556634
33,1000,8.408978487074972
34,1000,8.435495317100129
35,1000,8.4555904840546
36,1000,8.474402806498036
37,1000,8.49735412887038
38,1000,8.529892326412341
39,1000,8.577221751100577
40,1000,8.644036265174607
41,1000,8.734270150745427
42,1000,8.850881402822822
43,1000,8.995680248166362
44,1000,7.154213277270317
45,1000,7.355710473976838
46,1000,7.5830988594631386
47,1000,7.833082646855061
48,1000,8.101285958306175
49,1000,8.382450519686289
50,1000,8.670677539441169
51,1000,8.959700393408154
52,1000,9.243172935353202
53,1000,9.514957346049439
54,1000,9.769395480397552
55,1000,10.001548673271973
56,1000,10.207392863248446
57,1000,10.383958576955045
58,1000,10.52940862489214
59,1000,10.643050092735812
60,1000,10.725281144118116
61,1000,10.777477042409512
62,1000,13.271823412580439
63,1000,13.271107878702121
64,1000,13.24848363721981
65,1000,13.207220112201117
66,1000,13.150456489399467
67,1000,13.080973602142787
68,1000,13.00099836522368
69,1000,12.912052803889846
70,1000,12.81485683882116
71,1000,12.709290545673866
72,1000,12.594417825014471
73,1000,12.468569531933571
74,1000,12.329480367137254
75,1000,12.174470456500064
76,1000,12.00065975367318
77,1000,11.805201363030207
78,1000,11.585518722742908
79,1000,11.33953137918558
80,1000,11.065854833371738
81,1000,10.763961596679597
82,1000,10.43429304885981
83,1000,8.258314788612545
84,1000,7.878511708650539
85,1000,7.478322788971514
86,1000,7.062019347251166
87,1000,6.634533979455615
88,1000,6.2012504498328695
89,1000,5.76776716122224
90,1000,5.339648410722392
91,1000,4.922178320789451
92,1000,4.520132098839051
93,1000,4.137578148905259
94,1000,3.777722632398295
95,1000,3.4428055228507835
96,1000,3.134054308992179
97,1000,2.8516988486598405
98,1000,2.59505021698338
99,1000,2.3626572084885784
100,1000,2.152763282930981
